1.825848060546519653e-04,7.654165923850444109e-05,2.352471887309294705e-05,1.980071908704463912e-04,1.742117427279733517e-04,2.610907586716138969e-05,1.688440327742218383e-04,1.886623645622762045e-04,1.874407709309159557e-04,1.590721623360921168e-04,4.044049776854303081e-05,8.470536861983929302e-05,5.773848501655746990e-05,4.868657096564389273e-05,4.126634809154323442e-06,3.271423044041591393e-05,1.006789762263874077e-04,1.563366168623161936e-04,1.986071695911209361e-04,1.974163072969867478e-04,3.789680489612581513e-05,1.977413751054135844e-04,1.275802588342746734e-04,4.304233082454140522e-05,4.983069442138327271e-05,9.989526715272067253e-05,1.838137170685858889e-04,1.711447514273842100e-04,1.448170650619845198e-04,1.849415925200236768e-04,7.599373590226434004e-05,1.337396290820217057e-04,9.940745983315104055e-05,1.936430223661923561e-04,2.003003171088011352e-05,3.714426670732011058e-05,7.861272517558869880e-05,1.260654743489951349e-04,1.378779448285797284e-05,3.872622312375963654e-06,1.841550339138525963e-05,9.897900044442440671e-05,1.433029940103490115e-04,1.865458363206812839e-04,8.965234069560832340e-05,1.409732473848428831e-04,8.851452976357278551e-05,1.031142488897503510e-04,1.510849207177522212e-07,1.398067439483798653e-04,5.430117346545113743e-05,1.417349371640255773e-04,9.026981517246693504e-05,1.921424889755715855e-04,3.699227259766666267e-05,3.574817133409006732e-05,5.694754802461567307e-05,4.791851618788243376e-05,1.805742702640834071e-04,1.744229281089275526e-04,6.815372423580858202e-05,1.860432393502643744e-04,9.541443876032581963e-05,6.696124847878976428e-06,1.650891845467868872e-04,3.660999648367942820e-06,1.591213588177853495e-04,1.425355301635328053e-05,1.822403630129791499e-04,9.828312281088214463e-05,2.015863465392728405e-05,1.197887729354997830e-04,1.691628452746657906e-04,9.432947705752522190e-05,1.083355095288744544e-04,6.286022890752511461e-05,1.276054949083569267e-04,1.649834586174766258e-04,2.481840965524000956e-05,1.446719058642509858e-04,4.710790317139300869e-05,3.306824092401339015e-06,5.791634225997160425e-05,3.265210436506601940e-05,1.994841612705951749e-04,4.727692440250742763e-05,1.721268893293897105e-04,8.268368094520081439e-05,6.225297547800793955e-05,2.005301042272780189e-04,6.922337687194947138e-05,1.180815035329878715e-04,8.346900228255097582e-05,1.480533096937005212e-04,1.512138809013356038e-04,5.923101301587801017e-05,1.196788449817534465e-04,1.585490711792284077e-04,1.875290628563615271e-04,5.188896782317058625e-05
1.335519607950567511e-04,9.509380038037721521e-05,1.146445344961402005e-04,4.934471596402601520e-05,3.858040432003962035e-05,1.210144189266624610e-04,8.712871478770767080e-05,1.865960777434215370e-04,4.429564921247531180e-05,1.366521681999702199e-04,1.898447423967364463e-04,1.058912115960811308e-04,1.015433516222218041e-04,3.782965715893189920e-05,8.919558453934856783e-05,3.230121656994178403e-05,1.791592355847067687e-04,1.912221794824439961e-04,1.538307038664571871e-05,1.105688406511523027e-04,7.373027579154045727e-05,1.171192019882505084e-04,9.881614650656594999e-05,1.283991854778914160e-04,1.118404704425647052e-04,8.820739205057726896e-05,1.924968277779201244e-05,5.764702056028552857e-05,8.463253786966860284e-05,8.396298807697969878e-05,4.676901617849780362e-05,1.511353024587061067e-04,1.804132824120886509e-04,1.601975350993665613e-04,1.343208673921126727e-04,1.793708530846939355e-04,7.820000200337530317e-06,1.944870396568045294e-04,8.999762476713474106e-05,1.283190252132008330e-04,4.514728840795078062e-05,1.879950122767431444e-04,1.183784258264295483e-04,1.304788494008774402e-04,1.221017432989207336e-04,1.225236572438057449e-04,1.148307714543418109e-04,1.335929457580855391e-04,8.700906546730894882e-05,6.446278015175053747e-06,1.673620670379799319e-04,1.698038916575445934e-04,1.479643231301034257e-04,1.931969124475760443e-04,2.988431890388614382e-06,7.958545257914628323e-05,1.207750314474572903e-04,5.636106365401609056e-05,7.472129342316119395e-05,9.022795792283394583e-06,5.079072032338083099e-05,7.448604590306276841e-05,2.458042736096485893e-05,1.803170473351188585e-04,7.347036819043702800e-05,1.970132524481874687e-04,9.219693143409113411e-05,1.938022875156371382e-04,7.136654554173218131e-06,1.156267201747866887e-04,6.503286636987061671e-05,4.357355953849187906e-05,1.945982708134830035e-04,8.700275345161182937e-05,3.180379886622685260e-05,8.275380815924678393e-05,1.885114893606443579e-04,9.486677308572353975e-05,5.368365318443075210e-05,1.554611570768318148e-04,2.082777435281533106e-05,6.399724473089046426e-05,7.020581147704943838e-05,1.405691075236462930e-04,1.888332775393835781e-04,1.431185573527326725e-04,1.240421476164903095e-04,6.716595272857727578e-05,1.806531151261589517e-04,1.784359103936329998e-05,1.569868948481124838e-04,1.553077131500881457e-04,4.489073915566341248e-05,2.607258156091351155e-05,7.266584375425434099e-05,1.882266076857706512e-04,5.290586949161833557e-05,2.610251839636450939e-05,1.428397999717773305e-05,1.976089852114718893e-04
9.000682254609874337e-05,1.126822145890363084e-04,3.268376008148212087e-05,1.288503074885292282e-04,1.291871039416796262e-04,1.306383498542630780e-04,1.557302911741669459e-04,7.235499630176484888e-05,1.139081700708630909e-05,1.626614478546991335e-04,1.780943844502516150e-04,7.047397319636029183e-05,1.907823141771140298e-04,7.032965540674860478e-05,1.579673177152928095e-04,6.940189272334990967e-05,1.414047942266264183e-04,1.884398255047666654e-04,1.122185642795157749e-04,7.165163315873831161e-05,1.299780274994594370e-04,1.653508033298460925e-04,4.646106006980672143e-05,1.484946750467580937e-04,1.589254938269855433e-04,1.008587988181865815e-04,1.044394398529680613e-05,1.820786306273247071e-04,1.315219937512865584e-04,1.181120863409972825e-04,1.711409618195450612e-04,5.966757200339502443e-05,1.295847570949757398e-04,1.608943223718095801e-04,1.163652388758998427e-04,1.264467322871642855e-04,1.529638267994508089e-04,6.763193923774860126e-05,1.084396221564107370e-04,9.497198774168187174e-05,1.071860486544465606e-04,6.820182789356115348e-05,1.317470147432403852e-04,1.830651729493603145e-04,1.471670987404698975e-04,5.694588281424290983e-05,1.836786011136092728e-04,9.070293208803013125e-05,1.236925610285957396e-04,7.670515759063386619e-05,5.956657431672196545e-05,9.493208945022479998e-06,5.155545860485389795e-05,1.058004611412763384e-04,6.376245327868851321e-05,8.658024072089170737e-05,5.815321891783609595e-06,2.341982698723241437e-05,4.909674018679448498e-05,1.842749713564730983e-04,1.474083634169831071e-04,1.689518916644123115e-04,3.633611294221264238e-05,6.416528134249424359e-05,1.794802254490470274e-04,2.961122295753457740e-05,2.897891813258200882e-05,7.153889142227662997e-05,4.161877409253501311e-05,1.643277452778860366e-04,1.448324820251895506e-04,1.511297295865436413e-04,1.315583505762325301e-04,1.042781623718393830e-04,2.647399150764644869e-05,1.962870566088987883e-04,1.392660687840896483e-04,2.367362163206446294e-05,1.055147734767753110e-04,1.523249872526553732e-04,1.474764766649892269e-04,1.634022225423259218e-04,9.453009128891591149e-05,8.878761968413437157e-05,1.297885234750161671e-04,6.063594842241818827e-05,1.818515070385207523e-04,1.471417372168693850e-04,1.917094951100895949e-04,1.813696909352322979e-05,3.975316650993656638e-05,1.566963221553822373e-04,1.349333777344829651e-04,6.443863889644199921e-05,1.689962057868312937e-04,3.416394248858137456e-06,1.032518882959510828e-04,1.334060733147723063e-04,6.362460403758953150e-05,1.386660850935276731e-04
3.869172996926423345e-05,2.024749821089532375e-05,1.080250221770550972e-04,1.207186184261504097e-04,6.434908205180028058e-05,1.680176268552098170e-04,8.188017138062207787e-05,1.928995472244006242e-04,1.650458683744299832e-04,1.537521343748750248e-04,1.845866554576241689e-04,9.304658213191987440e-05,1.462487216663492105e-04,5.063648555759882227e-05,6.946144108414662897e-05,5.075881663202189695e-05,1.576536255093439771e-04,4.161459215315758823e-05,1.370374527635237038e-04,1.527097156518386568e-04,5.400617225879985288e-05,1.782005049443993305e-04,1.514567109049461656e-04,5.000439814421643917e-05,1.389323362342486656e-05,1.913556110016901744e-04,3.200441536811816999e-05,7.369649531384010776e-05,1.881099705099110130e-04,1.252358896936342926e-04,2.451141628623030620e-05,5.761763035236093977e-05,1.697817614924198473e-05,5.798062744168775524e-05,7.654355744726054102e-05,1.538513721028578727e-04,1.183915211259404539e-04,9.492263987112613353e-05,1.341556747939819550e-04,7.831451592870886298e-05,1.051893174663362312e-04,1.400512062953618742e-04,2.006039128231709094e-04,1.974312740964436765e-04,6.921219346697355862e-06,1.752758481174629694e-04,1.195337039180348999e-04,1.584849377512934966e-04,8.318103755772125794e-05,5.456312857605240567e-05,1.213194298157718227e-04,2.402491604908558445e-05,7.986108979572349622e-05,1.182537381182027292e-04,1.932796437357146944e-04,1.405683824352494333e-05,3.818014964756788726e-05,7.906461347471064769e-06,1.211937547483811197e-04,1.593305386691272691e-04,1.870444851050868853e-04,1.572528740658143606e-04,1.342045209932647495e-05,1.733841386136390458e-04,1.717695534562169472e-04,1.492343911138141205e-04,8.147095353549492502e-05,1.625584594963526538e-04,7.993856929621644342e-05,1.247332284908463063e-04,8.376621875441080957e-05,9.296740966273291475e-05,1.477370350676329323e-04,1.574359932366530392e-04,9.518032046672378907e-05,7.634822130762518799e-05,2.764918014470476898e-05,3.346293254829627365e-05,7.457186314335103824e-05,1.067401258506068569e-04,1.006974878302873029e-04,2.342672792180886104e-05,3.985151954051130858e-05,1.294504004979717029e-04,1.603023425991658855e-04,6.954554724051853621e-06,1.505265237256105159e-04,1.487220959520792120e-04,1.102057139001017093e-05,9.571866344867220800e-06,1.739849250207893634e-07,1.812916478584447708e-04,1.923670476175689962e-04,3.864368669978185882e-05,3.121265984837418126e-05,4.753336362769201059e-05,2.003623102414496266e-04,6.125853127739866325e-05,8.704327811893794095e-05,9.040861904256679272e-05
1.158477224121103743e-04,6.970782188389082132e-05,1.086797980494856066e-04,4.054356683934901289e-05,1.353942693445562867e-04,1.000007240929103513e-04,1.735892810448810467e-05,1.180051682239577462e-04,1.296553086390475108e-04,3.799870600904895021e-05,2.995427601918949060e-05,1.277329760104076693e-04,3.006703773730296279e-05,4.753805446985486682e-05,1.572151408915943896e-04,1.479479536459516202e-04,1.205595088461798819e-04,1.951035103215426655e-04,1.754970882569219974e-04,8.746123758658286220e-05,5.648345790763172183e-05,5.727430627403499720e-05,1.204599421513847743e-04,1.063958212587273110e-04,8.959204852868000849e-05,1.565115886933716581e-04,4.927723369528481283e-05,4.827972283087180063e-05,5.397231893830052455e-05,5.738325605787567718e-05,6.256483099290292697e-05,1.565668392214743688e-04,6.481289265036537038e-05,7.019181469456662985e-05,8.077771670614887218e-05,1.830474773798141297e-04,1.608394447899906424e-04,2.002521683689389824e-04,5.351175984522847504e-05,6.290548407191165958e-05,4.418559681689894546e-05,2.873271874986652691e-06,4.153149120728856161e-05,1.043531695968589313e-04,1.015165824581048545e-04,3.010655286416473350e-05,1.694640560805079157e-04,4.019693352009855663e-05,2.674438875385673261e-05,2.869245436761681987e-05,1.962533755833494617e-04,1.124936139711201014e-04,1.044352119235673031e-04,5.302247687220787469e-05,1.247202349243593019e-04,1.493972455817945170e-04,1.438648338818784009e-04,7.935010183826797959e-05,1.704915604819868426e-05,2.291984311304557750e-05,1.030907697855287135e-04,1.237013865707681400e-04,5.090589435119288411e-05,1.465116997840673564e-04,6.492996465936802552e-05,1.511144236787889824e-05,1.629052455350730674e-04,6.511872399083517410e-05,1.731373088612397177e-04,5.148806192472246278e-05,3.208575358627829469e-05,1.130211455854069578e-04,1.873959869452744521e-04,8.895150044973861166e-05,1.477883939774493128e-04,4.462377791924114904e-06,1.149170038284142272e-04,5.518451872177974844e-05,7.704751697114150990e-05,7.992046494148175224e-05,4.825303345725371181e-05,8.933193324255594948e-05,1.236677584033436323e-05,1.023615903233035366e-04,6.333770075499470134e-05,6.079185851783464594e-06,1.512586599955670222e-04,8.943081954007385482e-05,1.303260705968344480e-04,1.385129771464963715e-04,8.752468411180313332e-05,1.304577270215532582e-04,4.023595449078157563e-05,1.238910477978951146e-04,9.256352769897680194e-05,6.045983670535191309e-05,3.098335869979815395e-05,6.381851683372268783e-05,1.322119133977990720e-04,1.565004955755613575e-05
7.282420852060427266e-05,2.040335716692381142e-05,4.774573834119934853e-05,5.144348734653148621e-05,6.104132916926069700e-05,2.692452795312260077e-05,1.261995604081650663e-04,4.507960556147311753e-05,8.472554959141277069e-05,1.131549502207059065e-04,1.387555341602676490e-04,1.095374194079696764e-04,7.457368907872733885e-05,5.502780376482578080e-05,1.523193908363842963e-04,2.004522020639307438e-04,1.294552813646592459e-04,1.156287960995311983e-04,8.599944651724592199e-05,1.901338962955653722e-04,1.323780339701357580e-04,1.941165086456517034e-04,8.273109949517258989e-05,1.649898646255747658e-05,6.265622143703714118e-05,8.315812034762991498e-06,7.341633133818472982e-05,1.105291251016977440e-04,2.400380573458468089e-05,8.183769204545503608e-05,1.520138936702055690e-04,6.348393475494776392e-05,9.554709814686551119e-06,1.824346803653744808e-04,1.385469120811101634e-05,1.975409730595544097e-04,4.098879293701525396e-06,1.024292507311428703e-04,3.306543296929797675e-05,1.479555607303024024e-04,4.727637189246883221e-05,5.137216550507959373e-05,1.123354082391041437e-04,1.177225207773572007e-04,4.445399708394736023e-06,2.277166399789665359e-05,1.376300938639415982e-04,1.308434586024518384e-04,1.368497285887990784e-04,7.143933177078416318e-05,8.650435055913617370e-05,3.105197378976303000e-05,7.246594992468493755e-05,1.823000613771058847e-04,1.386046411243157899e-04,1.276684625740173099e-04,4.873381428199490928e-05,7.566116999185339078e-05,1.582118110052458499e-04,2.059728679031921100e-05,2.038297302325042486e-05,1.291243505687196622e-04,1.780065212928563236e-04,1.363345827289577520e-04,1.859974171394603449e-04,1.399564268581282437e-04,1.953129042110407889e-04,7.255000182079717678e-05,3.089361439601144029e-05,1.169153608111959177e-04,1.826270364247955917e-04,5.813225591390462903e-05,1.868241139109938362e-05,6.747196754641603827e-05,7.864564519567943839e-05,9.298626252692628481e-05,4.614904496980778628e-05,5.977332286351413415e-05,1.209459982501615298e-04,1.288673698860491829e-04,1.945289478023430033e-04,2.029394992926994597e-05,1.911029426813159971e-04,1.905060297573638723e-05,4.533227010807820321e-05,1.943655791783808465e-04,1.388831514565924035e-04,3.091334651850624501e-05,1.016893345903187437e-04,6.813663081005974520e-05,1.754940615481062356e-04,1.678579810766536620e-04,4.687950365566013604e-05,1.866860201993960646e-04,1.972786155745924838e-05,1.519392154301188089e-04,1.933385829436686898e-04,9.980889893534330840e-05,1.490463504355540652e-04,1.975150503709042474e-04
1.012505988190485410e-04,1.186208309323039470e-04,3.741337232456482437e-05,4.975493494711069630e-05,1.693984009335969710e-04,1.885102332120227415e-04,1.106962273932101494e-04,1.536493720380037085e-04,1.012912083732497425e-04,7.415032576233597029e-05,1.213779494440539626e-04,1.663699967344906986e-05,7.501920645123862671e-05,2.263423500915124907e-05,1.850565642074166587e-05,1.869186594269055517e-04,1.335916810979109694e-04,1.778219868873833821e-04,2.003907324538378406e-04,7.062901847586407211e-05,7.525443466852836541e-05,4.732661679835815721e-05,7.048579664239212562e-07,1.241375273455557263e-04,1.632561924409737706e-04,1.935435292728358858e-04,5.950467660202519174e-05,1.475281275681001409e-04,8.584321199336844132e-05,1.903863748849385926e-04,1.865798716570882818e-04,4.070169420237311231e-05,1.833998350082294412e-04,1.389792043329115515e-04,1.095755161684219223e-04,7.363574284567771686e-06,1.019415095168765172e-04,1.508215910247649207e-04,1.978145337405736164e-04,3.037863037155691414e-05,9.512220896048290779e-06,1.463380642898699303e-04,5.627283761448335388e-05,1.130836273306700242e-04,1.220556111619167794e-04,1.193568293745182280e-04,8.435205338414176058e-05,1.387364685229115833e-04,1.366080305400532106e-04,1.200965213578490605e-04,1.901761497511679174e-04,1.717665713142264318e-04,7.735490487416038822e-05,8.157370552162098321e-05,5.221831479695837136e-05,4.425801363446851567e-05,2.590061609977549158e-05,1.781658179523974228e-04,4.007235172236291659e-05,9.518785235493016186e-05,1.906801876040888771e-04,6.644628037439550637e-06,2.797573443462923436e-05,1.357315218750825827e-04,2.679016204817760347e-05,1.915316574060072559e-04,2.853741413755147316e-05,4.356826437806698532e-05,3.987554091046989832e-05,1.163913498487146046e-04,5.624170607656291880e-05,1.350014473145182343e-04,2.696812435502743765e-06,9.640412520716583680e-05,6.012467450802314766e-05,1.282510523743734360e-04,7.152008595123867804e-06,1.938075324769913694e-04,1.792323140844180682e-04,2.737178496531647419e-05,3.796322957993004049e-05,1.158007642356455883e-04,1.684814821796262253e-04,1.140789912233509723e-04,1.364115589853443595e-04,5.521230198626385343e-06,2.559787256754054283e-05,1.961704916012210623e-04,1.648254768257716380e-04,1.137314141024659128e-04,1.206338925146235359e-04,1.632933694955137315e-04,1.093973706468478996e-04,8.283393974337165914e-05,9.495559273698494357e-05,1.192117256652809381e-04,1.773992548048522802e-04,1.158355521658465385e-04,1.589453495853099564e-05,1.305107217977902342e-04
3.047719535812818285e-05,1.014639835914185866e-04,6.774476678309085962e-05,5.319829696981865112e-05,1.287346366337351001e-04,6.277527606849447515e-05,9.210575276021627518e-05,3.999880387206329482e-05,1.660127463041688770e-04,5.417905179836861101e-05,1.846658523461962894e-04,1.352144751452361276e-04,2.435064550818874749e-06,1.718974077751790857e-04,9.924359027238168483e-05,8.971211101047805634e-05,2.431119775144336865e-05,1.369234003556193740e-04,1.979216381267383446e-04,1.703710060067416255e-04,3.279811846494573211e-05,1.821871570372661414e-05,2.271005995558650695e-05,1.152595482300654322e-04,1.448177704724500878e-05,8.425379989951299468e-05,1.846089428864816927e-05,1.101813109061210058e-04,1.944265071044579921e-04,1.694575519296760897e-04,1.610041573590252162e-04,1.141408330423605854e-04,1.153653932078585437e-04,1.171688735483981817e-04,8.407834132689939266e-05,1.481157861497837947e-04,1.000856304452215690e-04,9.165271842853074614e-05,1.047761580500947278e-04,1.273985628199545165e-04,5.863094172882815115e-05,2.407348706252021022e-05,1.294474646238938929e-04,3.677486393444623716e-06,1.221443255053222961e-04,1.980513414836272961e-04,1.344753700465153780e-04,4.374305801944771023e-05,2.935605375083229476e-05,8.675853321684013275e-05,1.728955105045796399e-04,1.433994105525867192e-04,6.584115093002410274e-05,1.627656932648889273e-04,2.508620222870437024e-05,5.374397215145833145e-06,4.711554095033311718e-05,7.115077890333113746e-05,1.083947020383945733e-04,5.496319551097813677e-05,1.614197099654704134e-04,6.405389236518147875e-06,1.147778468072703577e-04,5.550649412236421406e-05,1.297322376496827534e-04,1.760994619364797926e-05,2.720551430866394301e-05,1.846066697361313004e-04,9.444022423376433896e-05,9.193370228315804818e-05,4.963390177786946330e-05,9.084947305785749108e-05,4.172812492660695957e-05,9.811438339632170549e-05,9.679033655869688664e-05,4.927099468390222818e-05,1.718289864560444355e-04,1.513717222648498957e-04,6.451072943902925849e-06,7.994963589396498300e-05,9.454419470936894338e-05,6.221164668668268327e-05,6.436315881291641079e-05,1.810603682303422120e-05,8.967871026829393180e-05,1.121495326305840606e-04,4.234629379761472657e-05,1.472146457553792675e-04,5.871584617613304443e-05,4.298538446990595385e-05,6.877900161771969786e-05,1.226965592686767991e-04,9.412812640935144207e-05,1.185461416102022425e-04,1.330015664657290561e-04,1.415170826569896450e-04,1.644862443165420241e-04,3.108758153205292920e-05,9.315837110163660789e-05,6.763749918119838726e-05
2.664337505232385571e-05,1.086516762794157147e-04,5.874579875955603000e-05,9.226113971459712674e-05,5.732025635142661793e-05,1.775339066961645286e-04,2.035865545844405575e-05,1.779812261957153588e-04,1.770525414000441249e-04,1.997035628337823156e-04,4.510741274495903353e-05,8.932313038711920436e-05,3.410407059802921459e-06,3.401206144838006784e-05,1.553594236015695261e-04,1.430906904806424843e-04,1.024122155855180735e-04,1.473219608538238684e-04,1.287170650416860477e-04,9.191604238905226197e-05,1.340363983649411612e-04,5.748232622518991742e-05,8.133545094006007948e-05,1.492418350052161107e-04,1.017131181464548387e-04,1.073655974064995403e-04,1.578768461598149494e-04,6.230124292807610485e-05,1.589887467834347765e-04,1.900837731469246991e-04,1.100281503673292220e-04,1.869176052478783317e-04,8.137531992768925267e-05,1.380433883207321706e-04,6.612734988584800875e-05,3.451883341476201798e-05,1.565340148132940673e-04,1.638660347996886361e-04,1.271849360906677833e-04,1.140385166008393175e-04,6.922785377332552233e-05,5.631490993311816245e-05,8.983610901439867576e-05,1.029703194173051177e-04,6.908369895750498168e-05,1.898939036275117717e-04,1.074574069569630128e-04,1.356321294337400169e-04,1.275217849141697703e-05,1.554813549580980818e-04,4.597859820114194774e-05,7.883687352929059737e-05,1.004355043484004688e-04,1.158365837547603171e-04,1.838943880807594614e-04,1.687484390086600229e-04,1.255281224048383861e-05,9.070562559064027823e-05,1.583119621827455703e-04,1.413095881327978867e-04,1.568405151299310846e-04,1.509508332253297529e-04,1.250415067713187814e-04,4.068310283112771050e-05,1.886613315281823907e-04,7.679352792102939630e-05,3.251773869773252727e-05,1.887019365508533846e-04,1.462626879012490690e-04,1.553227763924234974e-04,8.620615125775295327e-05,1.025784213629288890e-04,1.508156634397910315e-04,1.579582783738559839e-04,1.802516271035917714e-04,2.649553793430308577e-05,1.123501864784299810e-04,1.359974863283179005e-04,1.270514068742814595e-04,1.992307298164617418e-04,4.073307617927939445e-05,2.002055965483582494e-04,1.772880908080892118e-04,1.171072067498167725e-04,5.657927622033936146e-05,5.634773640316481069e-06,4.914269882999187846e-05,1.705922389490186484e-04,1.652419692127748421e-04,7.067117716569330441e-05,1.411724131267670451e-04,1.792670784076022864e-04,4.869446285397444540e-05,8.169423562534031873e-05,1.764968566149540178e-04,1.118283908044906573e-04,5.246355525269262918e-05,1.178390206426678538e-04,1.497611246318233263e-04,1.395407835592936740e-05
1.508632724659215107e-04,4.301238915345998630e-05,1.369259758823939722e-04,8.765013794253723764e-05,1.788217659776073659e-04,1.459408277168158796e-04,7.146459051406436967e-05,8.639794155731969378e-05,2.458177670779881999e-05,1.469837904552522229e-04,7.290029429445424054e-05,3.618016344379045972e-05,1.056100404066493401e-04,1.293764206400383474e-04,8.859886453621473369e-05,1.821119297183254029e-04,2.559728704885587188e-05,1.535029154878312361e-04,8.956416346099605277e-05,6.710003258845056529e-05,1.604150672555332432e-04,2.783408842561612486e-06,1.754424122757429960e-04,1.683422673415928554e-04,6.584155746539201290e-05,1.690661080723315849e-05,9.238317172317719514e-05,1.138700886108702206e-04,1.145864377135120732e-04,1.893466168684025902e-04,2.549125322679510701e-05,4.604272963370917483e-05,1.425214012305339045e-04,1.361253922222766454e-04,1.369765095956835470e-04,1.844411550587854508e-05,6.357132314334550181e-05,9.598752797109017464e-05,1.759842205345067950e-04,5.914810802112281191e-05,1.355578833258294636e-04,8.877745522263963396e-05,1.850324400547979800e-04,1.436750747280020617e-04,1.924012764752967885e-04,1.389646933550101924e-05,1.709015035347391282e-04,3.368760366286911332e-05,2.086484191793122042e-05,1.413348357348114459e-04,1.933697326260856231e-04,2.106063684815524361e-05,1.447680099038506146e-04,1.553690638311854911e-04,1.759449047522826026e-05,5.387007186047657829e-05,4.634275810711504585e-05,6.257088462245496551e-05,1.325421434203197886e-04,1.112197389727801914e-04,8.043698425872478942e-05,1.811931263872627819e-04,1.829779624700451435e-04,6.000833026498421662e-05,1.654133173426267827e-04,1.934048355067295505e-04,1.338632088052641919e-04,1.487958465712164362e-04,8.643579929007982334e-05,9.500202405304995312e-05,8.150433265321389498e-06,1.201223835512489613e-04,1.668717555390334046e-04,7.900615588711941114e-05,7.804680969938134621e-05,6.075221832562912471e-05,1.102586655991389021e-05,1.697865487772213416e-04,1.176610129125935312e-04,1.663366988352348800e-04,1.047609916705417242e-05,1.551627448547512043e-04,1.254027592320884025e-04,1.348997427568506100e-04,5.522007874230427905e-05,1.580874767861924560e-04,1.252813315778168615e-04,1.674130100669966794e-04,1.015795159239944284e-04,9.170060274894643675e-05,1.033299402703842171e-04,1.756756079878922104e-04,1.811081872981778909e-04,1.798961922752569142e-04,3.760323200693322922e-05,1.217377507453134942e-04,1.930798119320527859e-04,1.727678777298870304e-04,1.173187906125092549e-05,1.430407631211812495e-04
